Date,Store_ID,Product_ID,Category,Units_Sold,Unit_Price,Revenue,Stock_On_Hand,Promotion_Flag
2023-06-04,S002,P008,Beverages,8,40.71,325.68,109,0
2023-06-04,S002,P003,Bakery,14,57.0,798.0,179,0
2023-06-04,S002,P005,Beverages,9,90.5,814.5,64,0
2023-06-04,S002,P001,Bakery,11,12.64,139.04,50,0
2023-06-04,S002,P020,Beverages,7,30.91,216.37,70,0
2023-06-04,S002,P016,Snacks,10,36.32,363.2,118,0
2023-06-04,S002,P017,Dairy,9,31.91,287.19,192,1
2023-06-04,S002,P014,Dairy,6,55.04,330.24,56,0
2023-06-04,S003,P017,Snacks,9,95.61,860.49,183,1
2023-06-04,S003,P013,Beverages,12,27.72,332.64,104,0
2023-06-04,S003,P012,Bakery,9,24.15,217.35,165,0
2023-06-04,S003,P015,Bakery,9,13.01,117.09,120,1
2023-06-04,S003,P019,Snacks,5,53.64,268.2,230,0
2023-06-04,S003,P003,Dairy,12,63.88,766.56,125,0
2023-06-04,S003,P008,Snacks,10,25.44,254.4,84,0
2023-06-04,S003,P007,Dairy,12,73.85,886.2,278,0
2023-06-04,S003,P002,Beverages,8,40.27,322.16,256,0
2023-06-04,S003,P011,Snacks,13,73.6,956.8,72,0
2023-06-04,S003,P014,Snacks,9,41.81,376.29,121,0
2023-06-04,S003,P001,Snacks,10,42.03,420.3,158,1
2023-06-04,S003,P009,Bakery,6,88.91,533.46,203,0
2023-06-04,S003,P005,Snacks,7,17.29,121.03,206,0
2023-06-04,S004,P001,Beverages,9,58.79,529.11,195,0
2023-06-04,S004,P003,Bakery,11,51.8,569.8,214,0
2023-06-04,S004,P007,Bakery,10,37.23,372.3,66,0
2023-06-04,S004,P011,Dairy,11,87.5,962.5,118,0
2023-06-04,S004,P002,Beverages,13,19.26,250.38,58,0
2023-06-04,S004,P005,Bakery,11,64.96,714.56,275,0
2023-06-04,S005,P005,Beverages,16,37.39,598.24,74,0
2023-06-04,S005,P013,Dairy,7,48.94,342.58,299,0
2023-06-04,S005,P011,Dairy,12,51.88,622.56,298,1
2023-06-04,S005,P015,Dairy,12,66.18,794.16,78,0
2023-06-04,S005,P014,Beverages,11,33.54,368.94,124,0
2023-06-04,S005,P012,Dairy,9,59.64,536.76,100,0
2023-06-04,S005,P003,Bakery,8,53.21,425.68,160,0
2023-06-04,S005,P006,Snacks,13,87.06,1131.78,139,0
2023-06-04,S005,P007,Beverages,12,40.36,484.32,296,0
2023-06-04,S005,P010,Dairy,6,13.08,78.48,181,0
2023-06-04,S005,P018,Bakery,12,80.31,963.72,137,0
2023-06-04,S005,P019,Beverages,11,75.14,826.54,63,0
2023-06-04,S005,P020,Beverages,4,18.79,75.16,119,0
2023-06-05,S001,P007,Beverages,10,75.95,759.5,141,1
2023-06-05,S001,P005,Dairy,11,46.93,516.23,114,0
2023-06-05,S001,P006,Dairy,13,43.72,568.36,276,0
2023-06-05,S001,P011,Beverages,14,21.31,298.34,163,1
2023-06-05,S001,P018,Dairy,10,59.75,597.5,194,0
2023-06-05,S001,P016,Snacks,9,28.56,257.04,284,1
2023-06-05,S001,P015,Bakery,10,50.63,506.3,223,1
2023-06-05,S001,P009,Bakery,5,30.18,150.9,126,0
2023-06-05,S001,P013,Bakery,12,95.45,1145.4,131,0
2023-06-05,S001,P003,Dairy,6,61.38,368.28,244,0
2023-06-05,S001,P014,Dairy,10,84.06,840.6,106,0
2023-06-05,S002,P019,Bakery,10,11.68,116.8,278,0
2023-06-05,S002,P013,Snacks,19,92.89,1764.91,214,0
2023-06-05,S002,P003,Beverages,16,50.32,805.12,255,0
2023-06-05,S002,P005,Snacks,10,55.83,558.3,107,0
2023-06-05,S002,P018,Bakery,11,21.29,234.19,180,0
2023-06-05,S003,P001,Bakery,12,62.07,744.84,193,0
2023-06-05,S003,P012,Snacks,15,25.74,386.1,218,1
2023-06-05,S003,P018,Snacks,8,33.03,264.24,75,0
2023-06-05,S003,P010,Dairy,5,43.72,218.6,202,1
2023-06-05,S003,P015,Snacks,7,47.33,331.31,139,1
2023-06-05,S003,P019,Dairy,14,23.27,325.78,286,1
2023-06-05,S003,P009,Dairy,12,11.81,141.72,226,0
2023-06-05,S003,P006,Beverages,10,46.21,462.1,128,0
2023-06-05,S003,P017,Snacks,12,18.11,217.32,295,0
2023-06-05,S004,P019,Dairy,9,19.33,173.97,196,0
2023-06-05,S004,P011,Bakery,7,52.67,368.69,136,0
2023-06-05,S004,P015,Snacks,7,69.73,488.11,268,0
2023-06-05,S004,P002,Dairy,7,82.61,578.27,131,0
2023-06-05,S004,P005,Dairy,12,13.75,165.0,139,0
2023-06-05,S004,P018,Dairy,9,87.38,786.42,141,0
2023-06-05,S004,P004,Snacks,17,83.19,1414.23,70,0
2023-06-05,S004,P008,Bakery,12,47.53,570.36,55,0
2023-06-05,S004,P009,Snacks,10,59.77,597.7,278,1
2023-06-05,S004,P016,Bakery,6,76.21,457.26,265,0
2023-06-05,S004,P007,Snacks,13,26.16,340.08,122,0
2023-06-05,S005,P016,Snacks,16,55.58,889.28,85,0
2023-06-05,S005,P008,Dairy,11,36.44,400.84,85,0
2023-06-05,S005,P011,Bakery,12,84.67,1016.04,149,1
2023-06-05,S005,P015,Snacks,14,27.07,378.98,79,1
2023-06-05,S005,P003,Bakery,7,87.55,612.85,127,1
2023-06-05,S005,P005,Dairy,14,99.04,1386.56,276,0
2023-06-05,S005,P020,Dairy,6,25.89,155.34,141,0
2023-06-05,S005,P001,Snacks,11,77.91,857.01,71,0
2023-06-05,S005,P004,Beverages,10,53.03,530.3,207,0
2023-06-05,S005,P018,Snacks,9,57.98,521.82,293,0
2023-06-05,S005,P009,Dairy,15,30.04,450.6,138,0
2023-06-05,S005,P019,Dairy,16,35.86,573.76,281,0
2023-06-06,S001,P017,Bakery,13,94.55,1229.15,256,0
2023-06-06,S001,P019,Snacks,8,30.7,245.6,196,0
2023-06-06,S001,P011,Beverages,12,16.47,197.64,173,0
2023-06-06,S001,P010,Beverages,6,56.65,339.9,274,0
2023-06-06,S001,P001,Beverages,11,87.18,958.98,205,0
2023-06-06,S001,P014,Snacks,11,50.35,553.85,153,0
2023-06-06,S002,P006,Bakery,11,42.9,471.9,97,0
2023-06-06,S002,P011,Snacks,10,73.37,733.7,180,0
2023-06-06,S002,P013,Bakery,11,82.28,905.08,196,0
2023-06-06,S002,P008,Beverages,6,48.24,289.44,77,0
2023-06-06,S002,P015,Snacks,12,58.35,700.2,132,0
2023-06-06,S002,P001,Dairy,9,57.66,518.94,87,0
2023-06-06,S002,P014,Dairy,12,15.9,190.8,216,0
2023-06-06,S002,P017,Beverages,12,90.18,1082.16,133,1
2023-06-06,S002,P010,Bakery,10,76.84,768.4,210,0
2023-06-06,S002,P007,Snacks,10,79.9,799.0,258,0
2023-06-06,S002,P020,Dairy,5,15.62,78.1,282,0
2023-06-06,S002,P018,Dairy,10,44.52,445.2,162,0
2023-06-06,S002,P016,Snacks,8,90.46,723.68,221,0
2023-06-06,S003,P010,Beverages,8,10.1,80.8,155,0
2023-06-06,S003,P019,Snacks,6,42.92,257.52,293,0
2023-06-06,S003,P016,Beverages,13,57.99,753.87,235,0
2023-06-06,S003,P015,Bakery,10,66.32,663.2,208,0
2023-06-06,S003,P014,Beverages,11,75.23,827.53,117,0
2023-06-06,S003,P012,Snacks,12,50.18,602.16,85,0
2023-06-06,S003,P008,Beverages,3,54.54,163.62,160,0
2023-06-06,S003,P009,Snacks,14,67.56,945.84,233,0
2023-06-06,S003,P003,Snacks,13,25.6,332.8,254,0
2023-06-06,S003,P020,Dairy,16,83.83,1341.28,159,0
2023-06-06,S003,P005,Snacks,9,80.76,726.84,114,0
2023-06-06,S003,P013,Snacks,14,70.06,980.84,200,0
2023-06-06,S004,P011,Dairy,8,89.7,717.6,296,0
2023-06-06,S004,P020,Dairy,11,12.03,132.33,272,0
2023-06-06,S004,P017,Dairy,7,73.71,515.97,216,0
2023-06-06,S004,P019,Dairy,7,25.29,177.03,63,0
2023-06-06,S004,P009,Snacks,18,46.89,844.02,200,0
2023-06-06,S004,P015,Bakery,10,35.74,357.4,53,0
2023-06-06,S004,P014,Beverages,9,67.04,603.36,122,0
2023-06-06,S004,P001,Dairy,7,82.84,579.88,167,0
2023-06-06,S005,P002,Bakery,13,63.45,824.85,160,1
2023-06-06,S005,P005,Bakery,9,95.37,858.33,149,0
2023-06-06,S005,P013,Bakery,10,38.34,383.4,246,0
2023-06-06,S005,P016,Snacks,15,32.16,482.4,227,0
2023-06-06,S005,P014,Beverages,10,46.6,466.0,114,0
2023-06-06,S005,P007,Snacks,6,63.7,382.2,280,1
2023-06-06,S005,P019,Beverages,10,83.27,832.7,274,0
2023-06-06,S005,P012,Bakery,13,89.54,1164.02,170,1
2023-06-06,S005,P009,Beverages,11,75.3,828.3,200,0
2023-06-06,S005,P006,Beverages,13,83.93,1091.09,189,1
2023-06-06,S005,P003,Bakery,6,11.41,68.46,55,1
2023-06-06,S005,P015,Dairy,10,64.54,645.4,133,0
2023-06-06,S005,P020,Beverages,11,45.9,504.9,114,1
2023-06-06,S005,P011,Bakery,6,66.16,396.96,76,0
2023-06-07,S001,P003,Dairy,13,52.17,678.21,172,0
2023-06-07,S001,P007,Bakery,6,70.44,422.64,237,0
2023-06-07,S001,P004,Beverages,13,92.67,1204.71,122,0
2023-06-07,S001,P020,Beverages,6,87.8,526.8,59,0
2023-06-07,S001,P006,Dairy,17,11.08,188.36,238,0
2023-06-07,S002,P015,Beverages,9,27.68,249.12,206,1
2023-06-07,S002,P019,Snacks,14,76.1,1065.4,165,1
2023-06-07,S002,P001,Dairy,9,17.5,157.5,89,0
2023-06-07,S002,P017,Snacks,14,32.32,452.48,93,0
2023-06-07,S002,P004,Bakery,11,14.64,161.04,190,0
2023-06-07,S002,P005,Beverages,6,34.75,208.5,113,0
2023-06-07,S002,P009,Snacks,12,43.22,518.64,213,1
2023-06-07,S002,P012,Dairy,11,94.13,1035.43,175,0
2023-06-07,S002,P018,Beverages,9,32.96,296.64,93,1
2023-06-07,S002,P007,Beverages,5,22.36,111.8,275,0
2023-06-07,S002,P016,Dairy,11,22.71,249.81,137,0
2023-06-07,S002,P003,Snacks,10,56.15,561.5,119,0
2023-06-07,S003,P002,Beverages,13,14.09,183.17,91,1
2023-06-07,S003,P001,Beverages,17,87.95,1495.15,263,0
2023-06-07,S003,P008,Beverages,11,82.53,907.83,258,0
2023-06-07,S003,P009,Bakery,8,65.56,524.48,191,1
2023-06-07,S003,P004,Beverages,9,36.07,324.63,188,0
2023-06-07,S003,P018,Beverages,5,66.19,330.95,54,0
2023-06-07,S003,P010,Beverages,11,66.78,734.58,264,1
2023-06-07,S003,P012,Bakery,4,60.68,242.72,226,0
2023-06-07,S003,P005,Beverages,9,78.32,704.88,280,0
2023-06-07,S003,P016,Snacks,10,53.67,536.7,53,0
2023-06-07,S003,P019,Snacks,13,90.67,1178.71,273,0
2023-06-07,S003,P015,Snacks,8,97.7,781.6,260,0
2023-06-07,S004,P006,Dairy,5,91.74,458.7,108,0
2023-06-07,S004,P013,Snacks,9,78.31,704.79,90,0
2023-06-07,S004,P015,Bakery,4,25.24,100.96,54,0
2023-06-07,S004,P003,Snacks,13,60.97,792.61,92,0
2023-06-07,S004,P007,Snacks,7,53.89,377.23,202,0
2023-06-07,S004,P014,Bakery,8,41.4,331.2,249,0
2023-06-07,S005,P018,Beverages,9,91.58,824.22,278,0
2023-06-07,S005,P012,Beverages,12,57.15,685.8,233,1
2023-06-07,S005,P001,Beverages,5,49.17,245.85,121,0
2023-06-07,S005,P007,Bakery,13,77.5,1007.5,77,0
2023-06-07,S005,P006,Bakery,6,70.94,425.64,242,0
2023-06-07,S005,P004,Bakery,10,66.08,660.8,296,0
2023-06-07,S005,P015,Beverages,9,30.09,270.81,294,0
2023-06-07,S005,P005,Dairy,14,31.62,442.68,122,0
2023-06-07,S005,P002,Beverages,9,58.11,522.99,192,0
2023-06-07,S005,P016,Beverages,7,45.61,319.27,64,0
2023-06-07,S005,P014,Beverages,10,23.56,235.6,61,0
2023-06-07,S005,P009,Bakery,1,96.4,96.4,105,0
2023-06-07,S005,P013,Snacks,9,73.24,659.16,173,1
2023-06-08,S001,P011,Beverages,9,68.86,619.74,294,0
2023-06-08,S001,P018,Bakery,5,49.31,246.55,157,0
2023-06-08,S001,P007,Bakery,10,52.62,526.2,55,0
2023-06-08,S001,P010,Snacks,9,16.84,151.56,286,1
2023-06-08,S001,P020,Snacks,8,32.98,263.84,108,1
2023-06-08,S001,P009,Snacks,16,48.86,781.76,218,0
2023-06-08,S002,P010,Bakery,11,81.08,891.88,273,0
2023-06-08,S002,P002,Bakery,14,47.36,663.04,173,0
2023-06-08,S002,P007,Bakery,10,44.92,449.2,166,0
2023-06-08,S002,P001,Bakery,6,14.11,84.66,186,0
2023-06-08,S002,P015,Dairy,5,11.47,57.35,204,1
2023-06-08,S002,P017,Bakery,12,11.7,140.4,178,0
2023-06-08,S002,P013,Bakery,6,32.16,192.96,165,0
2023-06-08,S002,P012,Bakery,10,77.05,770.5,79,0
2023-06-08,S003,P003,Snacks,11,51.85,570.35,101,0
2023-06-08,S003,P001,Snacks,16,88.93,1422.88,184,0
2023-06-08,S003,P006,Bakery,10,23.85,238.5,82,0
2023-06-08,S003,P010,Dairy,12,24.78,297.36,108,0
2023-06-08,S003,P009,Dairy,11,21.29,234.19,234,0
2023-06-08,S003,P019,Beverages,11,63.55,699.05,279,0
2023-06-08,S003,P012,Bakery,11,29.54,324.94,124,1
2023-06-08,S003,P007,Bakery,6,20.23,121.38,219,1
2023-06-08,S003,P011,Beverages,11,96.7,1063.7,143,0
2023-06-08,S004,P010,Beverages,13,63.45,824.85,62,0
2023-06-08,S004,P019,Snacks,14,74.72,1046.08,170,1
2023-06-08,S004,P012,Snacks,8,47.94,383.52,111,0
2023-06-08,S004,P003,Snacks,9,85.3,767.7,115,1
2023-06-08,S004,P001,Bakery,7,25.43,178.01,84,0
2023-06-08,S004,P008,Beverages,11,74.35,817.85,145,0
2023-06-08,S004,P004,Beverages,8,97.84,782.72,61,1
2023-06-08,S004,P017,Dairy,7,97.72,684.04,146,0
2023-06-08,S004,P006,Snacks,7,84.73,593.11,235,1
2023-06-08,S005,P013,Beverages,12,65.58,786.96,219,0
2023-06-08,S005,P007,Beverages,11,45.25,497.75,54,0
2023-06-08,S005,P015,Beverages,12,35.25,423.0,259,0
2023-06-08,S005,P009,Snacks,10,99.57,995.7,252,0
2023-06-08,S005,P002,Dairy,14,45.26,633.64,203,0
2023-06-08,S005,P018,Beverages,15,72.17,1082.55,140,0
2023-06-08,S005,P019,Bakery,8,65.49,523.92,116,0
2023-06-08,S005,P004,Dairy,18,77.36,1392.48,289,0
2023-06-08,S005,P012,Snacks,9,79.47,715.23,109,0
2023-06-08,S005,P017,Snacks,11,89.5,984.5,121,1
2023-06-08,S005,P006,Beverages,9,35.71,321.39,270,0
2023-06-08,S005,P010,Beverages,7,82.63,578.41,75,0
2023-06-09,S001,P010,Beverages,15,71.49,1072.35,79,0
2023-06-09,S001,P001,Beverages,7,78.42,548.94,101,0
2023-06-09,S001,P006,Bakery,9,81.75,735.75,159,0
2023-06-09,S001,P005,Bakery,5,56.53,282.65,202,0
2023-06-09,S001,P003,Dairy,14,29.92,418.88,257,0
2023-06-09,S001,P018,Beverages,10,75.97,759.7,185,0
2023-06-09,S001,P019,Snacks,12,59.74,716.88,156,0
2023-06-09,S001,P016,Beverages,10,70.75,707.5,81,1
2023-06-09,S001,P020,Snacks,15,87.3,1309.5,275,0
2023-06-09,S001,P004,Dairy,14,63.18,884.52,82,0
2023-06-09,S001,P012,Dairy,10,99.23,992.3,142,0
2023-06-09,S001,P014,Dairy,6,11.27,67.62,219,0
2023-06-09,S002,P007,Bakery,9,55.62,500.58,148,0
2023-06-09,S002,P008,Dairy,9,41.87,376.83,188,0
2023-06-09,S002,P019,Bakery,12,60.54,726.48,191,0
2023-06-09,S002,P020,Snacks,7,48.24,337.68,157,0
2023-06-09,S002,P011,Snacks,9,74.11,666.99,257,1
2023-06-09,S002,P006,Snacks,10,59.74,597.4,142,0
2023-06-09,S002,P003,Bakery,9,51.62,464.58,102,0
2023-06-09,S002,P014,Bakery,14,23.39,327.46,165,0
2023-06-09,S003,P001,Snacks,5,26.44,132.2,207,0
2023-06-09,S003,P014,Beverages,8,77.9,623.2,103,0
2023-06-09,S003,P018,Snacks,6,17.88,107.28,190,0
2023-06-09,S003,P013,Bakery,4,73.78,295.12,268,0
2023-06-09,S003,P005,Snacks,7,42.3,296.1,277,1
2023-06-09,S003,P007,Dairy,5,33.45,167.25,297,0
2023-06-09,S003,P008,Bakery,14,52.79,739.06,202,1
2023-06-09,S003,P020,Bakery,16,13.91,222.56,109,1
2023-06-09,S003,P015,Dairy,10,32.38,323.8,152,0
2023-06-09,S003,P017,Bakery,11,48.74,536.14,238,0
2023-06-09,S003,P003,Dairy,14,66.65,933.1,199,0
2023-06-09,S003,P016,Dairy,8,10.16,81.28,245,0
2023-06-09,S003,P012,Beverages,12,26.07,312.84,88,0
2023-06-09,S003,P010,Dairy,11,86.45,950.95,240,0
2023-06-09,S004,P009,Beverages,11,64.44,708.84,223,0
2023-06-09,S004,P010,Beverages,12,64.29,771.48,67,1
2023-06-09,S004,P002,Snacks,11,53.09,583.99,53,0
2023-06-09,S004,P011,Beverages,9,16.89,152.01,294,0
2023-06-09,S004,P004,Dairy,9,68.72,618.48,196,1
2023-06-09,S004,P015,Beverages,14,87.42,1223.88,272,1
2023-06-09,S004,P008,Beverages,11,94.85,1043.35,131,0
2023-06-09,S005,P013,Bakery,7,83.59,585.13,299,1
2023-06-09,S005,P009,Bakery,16,19.58,313.28,142,0
2023-06-09,S005,P008,Dairy,9,64.99,584.91,212,0
2023-06-09,S005,P019,Dairy,11,40.23,442.53,298,0
2023-06-09,S005,P003,Snacks,11,86.08,946.88,147,0
2023-06-09,S005,P012,Bakery,10,22.54,225.4,132,0
2023-06-09,S005,P015,Beverages,14,72.59,1016.26,266,0
2023-06-09,S005,P007,Bakery,13,30.89,401.57,149,0
2023-06-09,S005,P002,Beverages,9,43.43,390.87,236,0
2023-06-09,S005,P018,Snacks,13,68.11,885.43,205,0
2023-06-10,S001,P019,Beverages,5,26.97,134.85,261,0
2023-06-10,S001,P015,Bakery,12,50.11,601.32,298,0
2023-06-10,S001,P011,Dairy,7,83.18,582.26,138,1
2023-06-10,S001,P010,Bakery,8,71.09,568.72,167,0
2023-06-10,S001,P012,Beverages,8,25.91,207.28,225,0
2023-06-10,S001,P001,Dairy,11,30.96,340.56,155,0
2023-06-10,S001,P008,Beverages,10,65.66,656.6,61,0
2023-06-10,S001,P004,Snacks,8,14.47,115.76,207,1
2023-06-10,S001,P007,Dairy,10,50.87,508.7,238,0
2023-06-10,S001,P014,Beverages,10,49.05,490.5,191,1
2023-06-10,S001,P013,Snacks,10,52.79,527.9,225,0
2023-06-10,S001,P017,Dairy,9,89.5,805.5,62,0
2023-06-10,S002,P017,Snacks,12,45.97,551.64,235,0
2023-06-10,S002,P007,Beverages,9,42.73,384.57,220,0
2023-06-10,S002,P016,Snacks,11,21.1,232.1,78,0
2023-06-10,S002,P011,Snacks,11,38.36,421.96,256,1
2023-06-10,S002,P012,Beverages,12,64.63,775.56,296,0
2023-06-10,S002,P019,Snacks,12,10.34,124.08,289,0
2023-06-10,S002,P003,Snacks,11,18.13,199.43,96,0
2023-06-10,S002,P005,Snacks,8,68.1,544.8,295,0
2023-06-10,S002,P006,Beverages,9,90.91,818.19,287,1
2023-06-10,S002,P018,Beverages,9,63.85,574.65,233,1
2023-06-10,S002,P020,Bakery,8,56.4,451.2,110,0
2023-06-10,S002,P002,Snacks,11,66.56,732.16,161,0
2023-06-10,S002,P013,Bakery,6,93.2,559.2,222,0
2023-06-10,S003,P004,Beverages,8,87.95,703.6,241,0
2023-06-10,S003,P002,Dairy,12,30.8,369.6,181,0
2023-06-10,S003,P003,Dairy,9,62.66,563.94,222,0
2023-06-10,S003,P014,Snacks,7,79.58,557.06,202,0
2023-06-10,S003,P013,Snacks,7,80.03,560.21,228,0
2023-06-10,S003,P012,Beverages,6,66.51,399.06,217,0
2023-06-10,S003,P017,Bakery,7,64.79,453.53,291,0
2023-06-10,S003,P008,Bakery,12,64.74,776.88,174,0
2023-06-10,S004,P009,Snacks,10,54.89,548.9,281,0
2023-06-10,S004,P018,Snacks,7,60.49,423.43,74,1
2023-06-10,S004,P005,Dairy,14,72.25,1011.5,178,0
2023-06-10,S004,P011,Snacks,8,69.1,552.8,298,0
2023-06-10,S004,P015,Dairy,10,13.82,138.2,136,1
2023-06-10,S004,P004,Bakery,9,55.46,499.14,220,1
2023-06-10,S004,P014,Beverages,7,39.42,275.94,67,0
2023-06-10,S004,P010,Snacks,12,54.39,652.68,173,0
2023-06-10,S004,P008,Beverages,6,68.13,408.78,203,1
2023-06-10,S004,P019,Beverages,11,25.03,275.33,103,1
2023-06-10,S005,P015,Snacks,9,65.17,586.53,51,0
2023-06-10,S005,P009,Beverages,14,52.97,741.58,102,1
2023-06-10,S005,P019,Snacks,5,85.71,428.55,74,1
2023-06-10,S005,P020,Snacks,10,57.39,573.9,261,0
2023-06-10,S005,P004,Bakery,7,68.65,480.55,260,0
2023-06-10,S005,P007,Bakery,7,14.48,101.36,250,0
2023-06-11,S001,P004,Snacks,11,76.64,843.04,158,0
2023-06-11,S001,P005,Dairy,18,68.84,1239.12,55,1
2023-06-11,S001,P016,Snacks,11,71.49,786.39,259,0
2023-06-11,S001,P015,Snacks,9,77.41,696.69,252,0
2023-06-11,S001,P003,Bakery,11,30.91,340.01,255,0
2023-06-11,S002,P002,Beverages,12,78.13,937.56,98,0
2023-06-11,S002,P010,Beverages,9,45.59,410.31,275,1
2023-06-11,S002,P008,Dairy,12,95.09,1141.08,140,0
2023-06-11,S002,P018,Snacks,10,48.14,481.4,174,1
2023-06-11,S002,P011,Dairy,13,18.01,234.13,280,0
2023-06-11,S002,P004,Bakery,14,76.33,1068.62,149,0
2023-06-11,S002,P005,Snacks,9,84.26,758.34,243,1
2023-06-11,S002,P007,Bakery,8,19.91,159.28,253,0
2023-06-11,S002,P020,Bakery,9,81.71,735.39,147,0
2023-06-11,S002,P019,Beverages,8,40.71,325.68,113,0
2023-06-11,S002,P015,Beverages,15,94.84,1422.6,291,0
2023-06-11,S002,P006,Dairy,14,18.54,259.56,270,0
2023-06-11,S003,P002,Dairy,12,49.15,589.8,134,0
2023-06-11,S003,P001,Dairy,13,52.87,687.31,89,1
2023-06-11,S003,P011,Beverages,6,97.24,583.44,269,0
2023-06-11,S003,P019,Bakery,13,64.44,837.72,205,0
2023-06-11,S003,P005,Beverages,8,61.27,490.16,104,1
2023-06-11,S004,P013,Snacks,9,21.91,197.19,226,0
2023-06-11,S004,P012,Bakery,12,49.84,598.08,202,1
2023-06-11,S004,P008,Dairy,14,54.48,762.72,244,0
2023-06-11,S004,P015,Dairy,15,45.99,689.85,59,0
2023-06-11,S004,P016,Beverages,9,99.56,896.04,116,0
2023-06-11,S004,P004,Bakery,12,35.87,430.44,141,0
2023-06-11,S004,P018,Bakery,9,11.19,100.71,252,0
2023-06-11,S004,P007,Bakery,12,58.21,698.52,173,1
2023-06-11,S004,P002,Snacks,7,74.63,522.41,213,0
2023-06-11,S004,P001,Dairy,9,99.12,892.08,209,0
2023-06-11,S005,P002,Bakery,8,53.32,426.56,96,0
2023-06-11,S005,P012,Dairy,13,58.01,754.13,109,0
2023-06-11,S005,P005,Dairy,12,22.37,268.44,55,0
2023-06-11,S005,P006,Beverages,13,61.37,797.81,189,0
2023-06-11,S005,P013,Bakery,10,77.59,775.9,289,1
2023-06-11,S005,P008,Beverages,12,15.84,190.08,94,0
2023-06-11,S005,P016,Dairy,8,35.84,286.72,190,0
2023-06-11,S005,P017,Snacks,7,73.4,513.8,189,0
2023-06-12,S001,P004,Beverages,9,93.07,837.63,68,0
2023-06-12,S001,P018,Bakery,16,19.83,317.28,209,1
2023-06-12,S001,P011,Dairy,5,53.84,269.2,195,0
2023-06-12,S001,P002,Bakery,9,56.55,508.95,142,0
2023-06-12,S001,P015,Bakery,5,10.68,53.4,137,0
2023-06-12,S002,P006,Beverages,13,64.42,837.46,158,0
2023-06-12,S002,P018,Beverages,9,27.15,244.35,134,0
2023-06-12,S002,P005,Snacks,4,31.86,127.44,278,1
2023-06-12,S002,P020,Bakery,6,21.88,131.28,97,0
2023-06-12,S002,P004,Beverages,15,82.06,1230.9,68,1
2023-06-12,S002,P017,Bakery,16,51.34,821.44,187,0
2023-06-12,S002,P010,Bakery,13,56.35,732.55,168,0
2023-06-12,S002,P015,Snacks,5,73.54,367.7,180,0
2023-06-12,S002,P009,Beverages,11,23.95,263.45,285,0
2023-06-12,S002,P001,Dairy,11,73.4,807.4,140,0
2023-06-12,S002,P014,Dairy,10,50.22,502.2,139,1
2023-06-12,S002,P007,Beverages,13,59.65,775.45,151,0
2023-06-12,S002,P003,Dairy,13,60.2,782.6,298,0
2023-06-12,S003,P003,Beverages,4,94.65,378.6,214,1
2023-06-12,S003,P004,Bakery,11,31.44,345.84,269,1
2023-06-12,S003,P009,Snacks,15,19.36,290.4,144,0
2023-06-12,S003,P013,Beverages,6,57.43,344.58,62,0
2023-06-12,S003,P020,Snacks,10,81.18,811.8,210,0
2023-06-12,S003,P019,Bakery,8,79.76,638.08,169,0
2023-06-12,S003,P010,Snacks,9,95.44,858.96,54,1
2023-06-12,S003,P017,Bakery,13,14.98,194.74,190,0
2023-06-12,S003,P015,Snacks,6,30.76,184.56,86,0
2023-06-12,S003,P005,Beverages,11,94.37,1038.07,196,0
2023-06-12,S003,P011,Beverages,13,53.75,698.75,98,1
2023-06-12,S003,P012,Dairy,7,97.79,684.53,236,0
2023-06-12,S003,P014,Snacks,9,39.09,351.81,223,0
2023-06-12,S004,P020,Dairy,19,83.37,1584.03,140,0
2023-06-12,S004,P016,Snacks,8,81.25,650.0,148,0
2023-06-12,S004,P002,Bakery,12,76.7,920.4,293,1
2023-06-12,S004,P018,Dairy,17,81.5,1385.5,142,1
2023-06-12,S004,P013,Beverages,7,96.01,672.07,292,1
2023-06-12,S004,P001,Beverages,14,73.38,1027.32,294,0
2023-06-12,S005,P014,Bakery,13,98.19,1276.47,238,0
2023-06-12,S005,P002,Bakery,11,99.12,1090.32,82,0
2023-06-12,S005,P010,Bakery,8,38.48,307.84,187,0
2023-06-12,S005,P009,Bakery,12,38.37,460.44,145,0
2023-06-12,S005,P003,Snacks,9,89.44,804.96,112,0
2023-06-12,S005,P004,Snacks,14,39.19,548.66,271,1
2023-06-12,S005,P008,Snacks,7,50.03,350.21,252,0
2023-06-12,S005,P017,Beverages,11,11.87,130.57,87,1
2023-06-12,S005,P011,Snacks,11,15.62,171.82,158,0
2023-06-12,S005,P013,Bakery,7,15.01,105.07,165,0
2023-06-12,S005,P007,Dairy,5,63.84,319.2,201,0
2023-06-12,S005,P020,Dairy,6,87.92,527.52,131,1
2023-06-13,S001,P010,Snacks,10,37.1,371.0,161,0
2023-06-13,S001,P009,Dairy,12,11.24,134.88,158,0
2023-06-13,S001,P008,Bakery,13,15.55,202.15,188,0
2023-06-13,S001,P004,Dairy,17,74.37,1264.29,145,0
2023-06-13,S001,P013,Beverages,9,74.83,673.47,68,0
2023-06-13,S001,P012,Bakery,11,84.03,924.33,282,0
2023-06-13,S001,P005,Dairy,9,26.04,234.36,157,0
2023-06-13,S001,P016,Beverages,15,21.87,328.05,279,0
2023-06-13,S001,P018,Snacks,13,84.96,1104.48,126,0
2023-06-13,S002,P013,Snacks,8,39.72,317.76,249,0
2023-06-13,S002,P018,Beverages,10,89.15,891.5,224,1
